time, COPx, COPy, Fz, TopLeft, TopRight, BottomLeft, BottomRight
37.01, -1.5, -5.9, 67.2, 66.30688, 61.46692, 69.22487, 72.09814
37.02, -1.5, -5.9, 67.2, 66.30688, 61.46692, 69.22487, 72.09814
37.03, -1.1, -5.9, 67.1, 66.07983, 61.66232, 69.10633, 72.05937
37.04, -1, -5.8, 67.1, 66.07983, 61.66232, 68.94829, 72.05937
37.05, -0.8, -5.8, 67.2, 66.19336, 61.77956, 68.94829, 72.25321
37.06, -0.8, -5.9, 67.1, 66.15552, 61.58416, 68.82975, 72.29198
37.07, -0.8, -5.9, 67.1, 66.15552, 61.58416, 68.82975, 72.29198
37.08, -0.7, -5.5, 67.2, 66.30688, 61.8968, 68.6717, 72.13691
37.09, -0.6, -5.6, 67.2, 66.07983, 62.05313, 68.86926, 72.13691
37.1, -0.6, -5.6, 67.2, 66.07983, 62.05313, 68.86926, 72.13691
37.11, -0.3, -5.6, 67.2, 66.07983, 62.09221, 68.63219, 72.21444
37.12, -0.3, -5.6, 67.2, 66.07983, 62.09221, 68.63219, 72.21444
37.13, -0.3, -5.6, 67.2, 66.07983, 62.09221, 68.63219, 72.21444
37.14, 0, -5.7, 67.2, 66.04199, 62.09221, 68.55317, 72.56336
37.15, 0, -5.7, 67.2, 66.04199, 62.09221, 68.55317, 72.56336
37.16, 0, -5.3, 67.2, 66.07983, 62.36577, 68.43463, 72.17567
37.17, 0, -5.3, 67.2, 66.07983, 62.36577, 68.43463, 72.17567
37.18, 0.2, -5.4, 67.1, 66.00415, 62.28761, 68.31609, 72.29198
37.19, 0.2, -5.3, 67.3, 66.15552, 62.48302, 68.43463, 72.40829
37.2, 0.2, -5.3, 67.3, 66.15552, 62.48302, 68.43463, 72.40829
37.21, 0, -5.4, 67.3, 66.07983, 62.63934, 68.75072, 72.21444
37.22, 0.3, -5.4, 67.3, 66.07983, 62.63934, 68.55317, 72.40829
37.23, 0.3, -5.4, 67.3, 66.07983, 62.63934, 68.55317, 72.40829
37.24, 0.1, -5.2, 67.2, 66.19336, 62.40485, 68.23707, 72.17567
37.25, 0.1, -5.2, 67.2, 66.19336, 62.40485, 68.23707, 72.17567
37.26, 0.4, -5, 67.3, 66.38256, 62.63934, 68.07903, 72.36951
37.27, 0.4, -4.8, 67.3, 66.4204, 62.83474, 68, 72.13691
37.28, 0.4, -4.8, 67.3, 66.4204, 62.83474, 68, 72.13691
37.29, 0.3, -4.9, 67.1, 66.15552, 62.63934, 68.03951, 72.0206
37.3, 0.5, -4.9, 67.3, 66.30688, 62.79566, 68.03951, 72.25321
37.31, 0.5, -4.9, 67.3, 66.30688, 62.79566, 68.03951, 72.25321
37.32, 0.5, -5, 67, 65.85279, 62.67842, 68, 71.82676
37.33, 0.5, -5, 67, 65.85279, 62.67842, 68, 71.82676
37.34, 0.5, -5.3, 67, 65.73927, 62.40485, 68.03951, 72.05937
37.35, 0.8, -5.2, 67.1, 65.96631, 62.60025, 68, 72.36951
37.36, 0.8, -5.2, 67.1, 65.96631, 62.60025, 68, 72.36951
37.37, 0.8, -4.8, 67.2, 66.04199, 63.03014, 68.03951, 72.09814
37.38, 0.8, -4.8, 67.2, 66.04199, 63.03014, 68.03951, 72.09814
37.39, 0.3, -4.7, 67.2, 66.38256, 62.83474, 67.96051, 71.9043
37.4, 0.3, -4.9, 67.3, 66.38256, 62.87381, 68.23707, 72.21444
37.41, 0.3, -4.9, 67.3, 66.38256, 62.87381, 68.23707, 72.21444
37.42, 0.2, -4.6, 67.3, 66.45824, 63.03014, 68.15805, 71.86552
37.43, 0, -4.4, 67.4, 66.79881, 63.03014, 68.07903, 71.94306
37.44, 0, -4.4, 67.4, 66.79881, 63.03014, 68.07903, 71.94306
37.45, -0.1, -4.7, 67.3, 66.53392, 62.79566, 68.23707, 71.82676
37.46, -0.1, -4.7, 67.3, 66.53392, 62.79566, 68.23707, 71.82676
37.47, 0, -5.1, 67.2, 66.30688, 62.36577, 68.23707, 72.05937
37.48, 0, -5, 67.2, 66.26904, 62.52209, 68.27658, 71.94306
37.49, 0, -5, 67.2, 66.26904, 62.52209, 68.27658, 71.94306
37.5, -0.2, -5.1, 67.2, 66.15552, 62.52209, 68.51366, 71.86552
37.51, -0.2, -5.1, 67.2, 66.15552, 62.52209, 68.51366, 71.86552
37.52, 0.2, -5.1, 67.2, 66.07983, 62.56118, 68.27658, 72.05937
37.53, -0.3, -5, 67, 66.19336, 62.36577, 68.31609, 71.67168
37.54, -0.3, -5, 67, 66.19336, 62.36577, 68.31609, 71.67168
37.55, 0, -4.8, 67.1, 66.23119, 62.60025, 68.11854, 71.74922
37.56, 0.2, -5, 67.1, 66.07983, 62.56118, 68.07903, 71.86552
37.57, 0.2, -5, 67.1, 66.07983, 62.56118, 68.07903, 71.86552
37.58, 0.3, -4.6, 67, 66.30688, 62.63934, 67.72358, 71.78799
37.59, 0.3, -4.6, 67, 66.30688, 62.63934, 67.72358, 71.78799
37.6, 0.1, -4.9, 67, 66.15552, 62.52209, 68, 71.82676
37.61, 0, -4.7, 67.3, 66.4204, 62.87381, 68.35561, 71.78799
37.62, 0, -4.7, 67.3, 66.4204, 62.87381, 68.35561, 71.78799
37.63, -0.2, -4.5, 67.4, 66.72313, 63.03014, 68.35561, 71.71045
37.64, -0.1, -4.7, 67.2, 66.45824, 62.75657, 68.23707, 71.71045
37.65, -0.1, -4.7, 67.2, 66.45824, 62.75657, 68.23707, 71.71045
37.66, -0.3, -4.2, 67.1, 66.57176, 62.99106, 68.03951, 71.20646
37.68, -0.3, -4.2, 67.1, 66.57176, 62.99106, 68.03951, 71.20646
37.69, -0.6, -4.2, 67.1, 66.76097, 62.75657, 67.92102, 71.12892
37.7, -0.8, -4.1, 67.2, 66.87449, 62.95198, 68.19756, 71.09016
37.71, -0.8, -3.7, 67.2, 67.2529, 63.1083, 67.88153, 71.01262
37.72, -0.8, -3.7, 67.2, 67.2529, 63.1083, 67.88153, 71.01262
37.73, -1.2, -3.7, 67.1, 67.2529, 62.95198, 67.96051, 70.6637
37.74, -1.2, -3.7, 67.1, 67.2529, 62.95198, 67.96051, 70.6637
37.75, -1.2, -3.1, 67.1, 67.47994, 63.34278, 67.72358, 70.31478
37.76, -1.2, -3.1, 67.1, 67.47994, 63.34278, 67.72358, 70.31478
37.77, -1.5, -3.5, 67, 67.36642, 62.9129, 67.84205, 70.35355
37.78, -1.5, -3.5, 67, 67.36642, 62.9129, 67.84205, 70.35355
37.79, -1.4, -3.4, 67, 67.36642, 62.87381, 67.60511, 70.35355
37.8, -1.4, -3.4, 67, 67.36642, 62.87381, 67.60511, 70.35355
37.81, -1.4, -3.4, 67, 67.36642, 62.87381, 67.60511, 70.35355
37.82, -1.2, -3.1, 67.1, 67.51778, 63.26462, 67.60511, 70.31478
37.83, -1.6, -3.5, 67.1, 67.55563, 62.9129, 67.96051, 70.50863
37.84, -1.6, -3.5, 67.1, 67.55563, 62.9129, 67.96051, 70.50863
37.85, -1.2, -3.4, 67.1, 67.36642, 63.14738, 67.80256, 70.50863
37.86, -1.2, -3.4, 67.1, 67.36642, 63.14738, 67.80256, 70.50863
37.87, -1.3, -3.6, 67.2, 67.47994, 62.87381, 67.88153, 70.81878
37.88, -1.3, -3.6, 67.2, 67.47994, 62.87381, 67.88153, 70.81878
37.89, -1.3, -3.6, 67.2, 67.47994, 62.87381, 67.88153, 70.81878
37.9, -1.1, -3.6, 67, 67.13937, 62.95198, 67.76307, 70.58617
37.91, -1, -3.8, 67.2, 67.2529, 62.95198, 68, 70.97385
37.92, -1, -3.8, 67.2, 67.2529, 62.95198, 68, 70.97385
37.93, -1.2, -4, 67.3, 67.40427, 62.79566, 68.19756, 71.24523
37.94, -1.2, -4, 67.3, 67.40427, 62.79566, 68.19756, 71.24523
37.95, -0.8, -4, 67.3, 67.10154, 63.03014, 68.19756, 71.20646
37.96, -0.7, -3.9, 67.2, 67.21506, 62.83474, 67.80256, 71.20646
37.97, -0.7, -3.9, 67.2, 67.21506, 62.83474, 67.80256, 71.20646
37.98, -0.6, -3.9, 67.2, 67.02586, 62.99106, 67.88153, 71.09016
37.99, -0.3, -4.1, 67, 66.79881, 62.67842, 67.60511, 71.284
38, -0.3, -4.1, 67, 66.79881, 62.67842, 67.60511, 71.284
38.01, -0.6, -4.3, 67, 66.72313, 62.60025, 67.92102, 71.20646
38.02, -0.6, -4.3, 67, 66.72313, 62.60025, 67.92102, 71.20646
38.03, -0.6, -4.6, 67.2, 66.64745, 62.71749, 68.35561, 71.51661
38.04, -0.9, -4.9, 67.2, 66.68529, 62.32669, 68.59268, 71.71045
38.05, -0.9, -4.9, 67.2, 66.68529, 62.32669, 68.59268, 71.71045
38.06, -0.9, -4.6, 67.2, 66.76097, 62.60025, 68.51366, 71.43907
38.07, -0.9, -4.6, 67.2, 66.76097, 62.60025, 68.51366, 71.43907
38.08, -1.1, -5.1, 67.2, 66.64745, 62.13129, 68.6717, 71.78799
38.09, -1, -4.9, 67.2, 66.68529, 62.32669, 68.59268, 71.67168
38.1, -1, -4.9, 67.2, 66.68529, 62.32669, 68.59268, 71.67168
38.11, -1.1, -5, 67.1, 66.49609, 62.20945, 68.59268, 71.47784
38.12, -1, -5.2, 67.1, 66.45824, 62.05313, 68.59268, 71.67168
38.13, -1, -5.2, 67.1, 66.45824, 62.05313, 68.59268, 71.67168
38.14, -1, -5.2, 67.2, 66.53392, 62.09221, 68.71121, 71.78799
38.15, -1, -5.2, 67.2, 66.53392, 62.09221, 68.71121, 71.78799
38.16, -1, -5.4, 67.1, 66.34472, 61.85772, 68.63219, 71.78799
38.17, -1.4, -5.4, 67.1, 66.38256, 61.77956, 68.79024, 71.63291
38.18, -1.4, -5.4, 67.1, 66.38256, 61.77956, 68.79024, 71.63291
38.19, -1.6, -5.8, 67.1, 66.23119, 61.46692, 69.10633, 71.86552
38.2, -1.5, -5.5, 67.3, 66.57176, 61.85772, 69.14584, 71.94306
38.21, -1.5, -5.5, 67.3, 66.57176, 61.85772, 69.14584, 71.94306
38.22, -2, -5.7, 67.3, 66.45824, 61.74049, 69.54096, 71.71045
38.23, -2, -5.7, 67.3, 66.45824, 61.74049, 69.54096, 71.71045
38.24, -1.8, -5.5, 67.1, 66.49609, 61.506, 68.9878, 71.63291
38.25, -1.6, -5.7, 67.1, 66.26904, 61.54509, 69.10633, 71.78799
38.26, -1.6, -5.7, 67.1, 66.26904, 61.54509, 69.10633, 71.78799
38.27, -2.3, -5.7, 67.1, 66.49609, 61.38876, 69.34341, 71.55538
38.28, -2.3, -5.7, 67.1, 66.49609, 61.38876, 69.34341, 71.55538
38.29, -2.4, -5.7, 67, 66.4204, 61.27152, 69.34341, 71.40031
38.3, -2.5, -6, 67, 66.23119, 61.15428, 69.58047, 71.55538
38.31, -2.5, -6, 67, 66.23119, 61.15428, 69.58047, 71.55538
38.32, -2.8, -5.9, 67.1, 66.6096, 61.1152, 69.6595, 71.55538
38.33, -2.8, -5.9, 67.1, 66.6096, 61.1152, 69.6595, 71.55538
38.34, -3, -6.2, 67.1, 66.34472, 60.99796, 69.93608, 71.47784
38.35, -3.3, -6.2, 67.1, 66.53392, 60.76347, 69.89657, 71.55538
38.36, -3.3, -6.2, 67.1, 66.53392, 60.76347, 69.89657, 71.55538
38.37, -3.1, -6.4, 67, 66.34472, 60.64623, 69.89657, 71.63291
38.38, -3.7, -6.5, 67.2, 66.6096, 60.52899, 70.29169, 71.74922
38.39, -3.7, -6.5, 67.2, 66.6096, 60.52899, 70.29169, 71.74922
38.4, -3.6, -6.3, 67.2, 66.49609, 60.95888, 70.37071, 71.40031
38.41, -3.6, -6.3, 67.2, 66.49609, 60.95888, 70.37071, 71.40031
38.42, -3.6, -6.5, 67.2, 66.53392, 60.64623, 70.29169, 71.63291
38.43, -3.5, -6.6, 67.2, 66.34472, 60.68531, 70.37071, 71.67168
38.44, -3.5, -6.6, 67.2, 66.34472, 60.68531, 70.37071, 71.67168
38.45, -4.4, -6.6, 67.3, 66.76097, 60.41175, 70.76583, 71.55538
38.46, -4.4, -6.6, 67.3, 66.76097, 60.41175, 70.76583, 71.55538
38.47, -4.7, -6.4, 67.2, 66.87449, 60.37267, 70.6473, 71.284
38.48, -4.3, -6.5, 67.1, 66.49609, 60.45083, 70.48925, 71.12892
38.49, -4.3, -6.5, 67.1, 66.49609, 60.45083, 70.48925, 71.12892
38.5, -4.9, -6.3, 67.2, 66.98801, 60.29451, 70.56828, 71.12892
38.51, -5.1, -6.7, 67.1, 66.76097, 59.9037, 70.76583, 71.20646
38.52, -5.1, -6.7, 67.1, 66.76097, 59.9037, 70.76583, 71.20646
38.53, -5.8, -6.9, 67.1, 66.91233, 59.59106, 71.08193, 71.12892
38.54, -5.8, -6.9, 67.1, 66.91233, 59.59106, 71.08193, 71.12892
38.55, -5.7, -7.3, 67.1, 66.49609, 59.59106, 71.51656, 71.24523
38.56, -5.7, -7.6, 67, 66.30688, 59.27842, 71.51656, 71.36153
38.57, -5.7, -7.6, 67, 66.30688, 59.27842, 71.51656, 71.36153
38.58, -6.1, -7.7, 67.2, 66.53392, 59.20026, 71.83266, 71.47784
38.59, -6.3, -8.1, 67.2, 66.4204, 58.92669, 72.03021, 71.63291
38.6, -6.3, -8.1, 67.2, 66.4204, 58.92669, 72.03021, 71.63291
38.61, -7, -8.4, 67.3, 66.6096, 58.57497, 72.58338, 71.82676
38.62, -7, -8.4, 67.3, 66.6096, 58.57497, 72.58338, 71.82676
38.63, -7.1, -8.6, 67.1, 66.38256, 58.26233, 72.50436, 71.71045
38.64, -7, -9, 67.2, 66.19336, 58.106, 72.74143, 72.09814
38.66, -7, -9, 67.2, 66.19336, 58.106, 72.74143, 72.09814
38.67, -7.5, -9, 67.1, 66.15552, 58.02784, 73.01801, 71.71045
38.68, -7.4, -9.4, 67.1, 66.07983, 57.63704, 72.93899, 72.17567
38.69, -7.5, -9.6, 67.2, 66.15552, 57.5198, 73.17606, 72.40829
38.7, -7.5, -9.6, 67.2, 66.15552, 57.5198, 73.17606, 72.40829
38.71, -7.8, -10, 67.3, 66.00415, 57.44164, 73.72923, 72.56336
38.72, -7.6, -10.2, 67.3, 65.73927, 57.36347, 73.68971, 72.60213
38.73, -7.6, -10.2, 67.3, 65.73927, 57.36347, 73.68971, 72.60213
38.74, -7.7, -10.4, 67.2, 65.70142, 57.16807, 73.80825, 72.6409
38.75, -7.7, -10.4, 67.2, 65.70142, 57.16807, 73.80825, 72.6409
38.76, -8.1, -10.3, 67, 65.70142, 56.8945, 73.57118, 72.33075
38.77, -8.1, -10.4, 67, 65.62574, 56.6991, 73.57118, 72.40829
38.78, -8.1, -10.4, 67, 65.62574, 56.6991, 73.57118, 72.40829
38.79, -7.8, -10.7, 66.9, 65.3987, 56.62094, 73.53167, 72.60213
38.8, -7.8, -10.7, 66.9, 65.3987, 56.62094, 73.53167, 72.60213
38.81, -8, -10.8, 67, 65.43654, 56.58187, 73.76874, 72.6409
38.82, -8, -10.7, 67.2, 65.66358, 56.77727, 73.9663, 72.87351
38.83, -8, -10.7, 67.2, 65.66358, 56.77727, 73.9663, 72.87351
38.84, -7.7, -10.7, 67.2, 65.55006, 56.81635, 73.84776, 72.91228
38.85, -7.8, -10.5, 67.2, 65.73927, 56.93359, 73.76874, 72.83474
38.86, -7.8, -10.5, 67.2, 65.73927, 56.93359, 73.76874, 72.83474
38.87, -7.8, -10.4, 67.2, 65.73927, 56.93359, 73.68971, 72.71844
38.88, -7.8, -10.4, 67.2, 65.73927, 56.93359, 73.68971, 72.71844
38.89, -8, -10.2, 67.1, 65.85279, 56.97267, 73.49216, 72.36951
38.9, -7.7, -10.4, 67.2, 65.73927, 56.97267, 73.61069, 72.71844
38.91, -7.7, -10.4, 67.2, 65.73927, 56.97267, 73.61069, 72.71844
38.92, -7.9, -10.1, 67.2, 65.92847, 57.12899, 73.53167, 72.44705
38.94, -7.7, -10.2, 67.1, 65.89063, 56.97267, 73.33411, 72.60213
38.95, -7.7, -10.2, 67.1, 65.89063, 56.97267, 73.33411, 72.60213
38.96, -7.6, -10.1, 67.1, 65.77711, 57.12899, 73.33411, 72.44705
38.97, -7.2, -10.1, 67.2, 65.73927, 57.48072, 73.45264, 72.67966
38.98, -7.5, -10.2, 67.2, 65.77711, 57.24623, 73.45264, 72.6409
38.99, -7.5, -10.2, 67.2, 65.77711, 57.24623, 73.45264, 72.6409
39, -7.5, -10, 67.2, 65.85279, 57.32439, 73.37362, 72.52459
39.01, -7.5, -10, 67.2, 65.85279, 57.32439, 73.37362, 72.52459
39.02, -8, -9.8, 67.1, 66.15552, 57.16807, 73.25508, 72.29198
39.03, -8, -9.8, 67.1, 66.15552, 57.16807, 73.25508, 72.29198
39.04, -7.5, -9.6, 67.1, 65.96631, 57.44164, 73.01801, 72.17567
39.05, -7.5, -9.6, 67.1, 65.96631, 57.44164, 73.01801, 72.17567
39.06, -8, -10, 67.3, 66.11768, 57.32439, 73.68971, 72.40829
39.07, -8, -10, 67.3, 66.11768, 57.32439, 73.68971, 72.40829
39.08, -8.3, -9.9, 67.2, 66.19336, 57.20715, 73.68971, 72.25321
39.09, -8.3, -9.9, 67.2, 66.19336, 57.20715, 73.68971, 72.25321
39.1, -8.2, -9.5, 67.2, 66.23119, 57.55888, 73.53167, 71.98183
39.11, -8.2, -9.5, 67.2, 66.23119, 57.55888, 73.53167, 71.98183
39.12, -8.5, -9.6, 67.1, 66.26904, 57.24623, 73.49216, 71.9043
39.13, -8.5, -9.6, 67.1, 66.26904, 57.24623, 73.49216, 71.9043
39.14, -8.6, -9.1, 67, 66.4204, 57.44164, 73.09704, 71.32277
39.15, -8.6, -9.1, 67, 66.4204, 57.44164, 73.09704, 71.32277
39.16, -9.2, -9, 67, 66.57176, 57.36347, 73.29459, 71.05138
39.17, -9.2, -9, 67, 66.57176, 57.36347, 73.29459, 71.05138
39.18, -9.1, -8.6, 66.9, 66.72313, 57.59796, 72.9785, 70.74124
39.19, -9.1, -8.6, 66.9, 66.72313, 57.59796, 72.9785, 70.74124
39.2, -9, -8.5, 67, 66.87449, 57.7152, 72.9785, 70.97385
39.21, -9, -8.5, 67, 66.87449, 57.7152, 72.9785, 70.97385
39.22, -9.2, -8.4, 67.3, 67.32858, 57.9106, 73.33411, 71.16769
39.23, -8.9, -8.2, 67.3, 67.21506, 58.3014, 73.21558, 70.97385
39.24, -8.9, -8.2, 67.3, 67.21506, 58.3014, 73.21558, 70.97385
39.25, -8.8, -7.8, 67.3, 67.40427, 58.45773, 72.82045, 70.78001
39.26, -8.8, -7.8, 67.3, 67.40427, 58.45773, 72.82045, 70.78001
39.27, -8.2, -7.6, 67, 67.21506, 58.45773, 72.18826, 70.6637
39.28, -8.2, -7.6, 67, 67.21506, 58.45773, 72.18826, 70.6637
39.29, -8.2, -7.6, 67, 67.10154, 58.41865, 72.10924, 70.58617
39.3, -8.1, -7.3, 66.9, 67.21506, 58.49681, 71.75363, 70.39232
39.31, -7.6, -7.1, 66.8, 66.98801, 58.69221, 71.47705, 70.31478
39.32, -7.6, -7.1, 66.8, 66.98801, 58.69221, 71.47705, 70.31478
39.33, -7.4, -7.4, 67, 67.0637, 58.61405, 71.63509, 70.85754
39.34, -7.4, -7.4, 67, 67.0637, 58.61405, 71.63509, 70.85754
39.35, -7.3, -7.5, 67.1, 66.98801, 58.80945, 71.87217, 70.89632
39.36, -7.3, -7.5, 67.1, 66.98801, 58.80945, 71.87217, 70.89632
39.37, -6.7, -7.3, 67.2, 67.17722, 59.12209, 71.67461, 71.36153
39.38, -6.7, -7.3, 67.2, 67.17722, 59.12209, 71.67461, 71.36153
39.39, -7, -7, 67, 67.02586, 59.16117, 71.51656, 70.62493
39.4, -7, -7, 67, 67.02586, 59.16117, 71.51656, 70.62493
39.41, -6.8, -7, 67.1, 67.10154, 59.27842, 71.47705, 70.78001
39.42, -6.8, -7, 67.1, 67.10154, 59.27842, 71.47705, 70.78001
39.43, -7, -6.6, 67, 67.29074, 59.43474, 71.319, 70.46986
39.44, -7, -6.6, 67, 67.29074, 59.43474, 71.319, 70.46986
39.45, -7, -7, 67.1, 67.17722, 59.3175, 71.59558, 70.74124
39.46, -6.7, -6.8, 67.1, 67.13937, 59.43474, 71.39803, 70.70247
39.47, -6.3, -7, 67.2, 66.98801, 59.63014, 71.51656, 70.97385
39.48, -6.3, -7, 67.2, 66.98801, 59.63014, 71.51656, 70.97385
39.49, -6.3, -7, 67.2, 66.98801, 59.63014, 71.51656, 70.97385
39.5, -6, -7.3, 67.3, 66.91233, 59.55198, 71.59558, 71.43907
39.51, -6, -7.4, 67.3, 66.83665, 59.5129, 71.67461, 71.47784
39.52, -6, -7.4, 67.3, 66.83665, 59.5129, 71.67461, 71.47784
39.53, -5.7, -7.5, 67.1, 66.38256, 59.55198, 71.63509, 71.36153
39.54, -5.7, -7.5, 67.1, 66.38256, 59.55198, 71.63509, 71.36153
39.55, -5.7, -7.4, 67.2, 66.64745, 59.63014, 71.59558, 71.43907
39.56, -5.4, -7.4, 67.1, 66.4204, 59.47382, 71.23997, 71.43907
39.57, -5.4, -7.4, 67.1, 66.4204, 59.47382, 71.23997, 71.43907
39.58, -5, -7.1, 67.1, 66.53392, 59.7083, 70.96339, 71.51661
39.59, -4.4, -7.4, 67.2, 66.38256, 59.74738, 70.92388, 71.98183
39.6, -4.2, -7.1, 67.2, 66.4204, 60.13819, 70.88437, 71.9043
39.61, -4.2, -7.1, 67.2, 66.4204, 60.13819, 70.88437, 71.9043
39.62, -4.2, -7.1, 67.2, 66.4204, 60.13819, 70.88437, 71.9043
39.63, -3.4, -7.4, 67.2, 66.07983, 60.17727, 70.68681, 72.33075
39.64, -3, -7.2, 67.3, 66.07983, 60.48991, 70.6473, 72.40829
39.65, -3, -7.2, 67.3, 66.07983, 60.48991, 70.6473, 72.40829
39.66, -2.6, -6.9, 67.3, 66.07983, 60.76347, 70.25218, 72.33075
39.67, -2.4, -6.9, 67.2, 66.07983, 60.68531, 70.05462, 72.36951
39.68, -2.4, -6.9, 67.2, 66.07983, 60.68531, 70.05462, 72.36951
39.69, -2.3, -6.6, 67.2, 66.04199, 60.9198, 69.89657, 72.13691
39.7, -2.3, -6.6, 67.2, 66.04199, 60.9198, 69.89657, 72.13691
39.71, -2, -6.4, 66.9, 65.81495, 60.84163, 69.34341, 71.78799
39.72, -1.9, -6.7, 67, 65.85279, 60.72439, 69.54096, 72.29198
39.73, -1.9, -6.7, 67, 65.85279, 60.72439, 69.54096, 72.29198
39.74, -1.9, -6.9, 67.1, 65.62574, 60.80256, 69.85706, 72.29198
39.75, -1.9, -6.9, 67.1, 65.62574, 60.80256, 69.85706, 72.29198
39.76, -2.2, -7, 67.2, 65.96631, 60.64623, 69.97559, 72.52459
39.77, -2.2, -7, 67.2, 65.92847, 60.64623, 69.97559, 72.48582
39.78, -2.2, -7, 67.2, 65.92847, 60.64623, 69.97559, 72.48582
39.79, -2.5, -7.1, 67.1, 65.73927, 60.52899, 70.17316, 72.25321
39.8, -2.4, -7.5, 67.2, 65.62574, 60.41175, 70.41022, 72.60213
39.81, -2.4, -7.5, 67.2, 65.62574, 60.41175, 70.41022, 72.60213
39.82, -2.8, -7.3, 67.1, 65.77711, 60.37267, 70.44974, 72.29198
39.83, -2.8, -7.3, 67.1, 65.77711, 60.37267, 70.44974, 72.29198
39.84, -3, -7.7, 67.1, 65.62574, 59.94279, 70.56828, 72.44705
39.85, -2.8, -8.1, 67.1, 65.28518, 59.9037, 70.88437, 72.67966
39.86, -2.8, -8.1, 67.1, 65.28518, 59.9037, 70.88437, 72.67966
39.87, -3, -8.2, 67.1, 65.32301, 59.74738, 70.92388, 72.7572
39.88, -3, -8.2, 67.1, 65.32301, 59.74738, 70.92388, 72.7572
39.89, -3.1, -8.4, 67.2, 65.43654, 59.63014, 71.16095, 73.02858
39.9, -3.8, -8.8, 67.2, 65.47438, 59.16117, 71.55608, 73.06735
39.91, -3.8, -8.8, 67.2, 65.47438, 59.16117, 71.55608, 73.06735
39.92, -3.9, -9.2, 67.1, 65.09597, 58.80945, 71.63509, 73.06735
39.93, -3.5, -9.6, 67.1, 64.83109, 58.65313, 71.71412, 73.45504
39.94, -3.5, -9.6, 67.1, 64.83109, 58.65313, 71.71412, 73.45504
39.95, -3.7, -9.8, 67.3, 64.94461, 58.61405, 72.10924, 73.72642
39.96, -3.7, -9.8, 67.3, 64.94461, 58.61405, 72.10924, 73.72642
39.97, -4, -10.2, 67.3, 64.86893, 58.34048, 72.46484, 73.92026
39.98, -4.3, -10.7, 67.3, 64.64188, 57.87152, 72.74143, 74.15287
39.99, -4.3, -10.7, 67.3, 64.64188, 57.87152, 72.74143, 74.15287
40, -4.4, -10.8, 67.3, 64.64188, 57.87152, 72.89948, 74.1141
40.01, -4.4, -10.8, 67.3, 64.64188, 57.87152, 72.89948, 74.1141
40.02, -5.2, -11.2, 67.3, 64.67973, 57.36347, 73.33411, 74.15287
40.03, -4.9, -11.5, 67.2, 64.22563, 57.24623, 73.41313, 74.19164
40.04, -4.9, -11.5, 67.2, 64.22563, 57.24623, 73.41313, 74.19164
40.05, -5, -12.1, 67.2, 64.11211, 56.6991, 73.57118, 74.65686
40.06, -5.3, -12.5, 67.2, 63.96075, 56.42554, 73.92679, 74.81194
40.07, -5.3, -12.5, 67.2, 63.96075, 56.42554, 73.92679, 74.81194
40.08, -5.5, -12.8, 67.2, 63.77155, 56.26922, 74.32191, 74.88947
40.09, -5.5, -12.8, 67.2, 63.77155, 56.26922, 74.32191, 74.88947
40.1, -5.6, -13, 67.1, 63.58234, 55.95658, 74.24288, 74.8507
40.11, -5.2, -13.1, 67.2, 63.54449, 56.26922, 74.36142, 75.12209
40.12, -5.2, -13.1, 67.2, 63.54449, 56.26922, 74.36142, 75.12209
40.13, -5.6, -13.1, 67.4, 63.7337, 56.19106, 74.67751, 75.16085
40.14, -5.6, -13.1, 67.4, 63.7337, 56.19106, 74.67751, 75.16085
40.15, -5.6, -12.8, 67.4, 63.9229, 56.46463, 74.47995, 74.92824
40.16, -5.4, -12.8, 67.3, 63.77155, 56.54279, 74.47995, 74.92824
40.17, -5.4, -12.8, 67.3, 63.77155, 56.54279, 74.47995, 74.92824
40.18, -5.6, -12.6, 67.2, 63.77155, 56.58187, 74.36142, 74.57932
40.19, -5.6, -12.7, 67.1, 63.69586, 56.3083, 74.28239, 74.6181
40.2, -5.6, -12.7, 67.1, 63.69586, 56.3083, 74.28239, 74.6181
40.21, -5.4, -12.6, 67.1, 63.58234, 56.5037, 74.20337, 74.54056
40.22, -5.4, -12.6, 67.1, 63.58234, 56.5037, 74.20337, 74.54056
40.23, -5.2, -12.8, 67, 63.50665, 56.23014, 74.04532, 74.77317
40.24, -5.3, -12.9, 67.1, 63.50665, 56.23014, 74.20337, 74.88947
40.25, -5.3, -12.9, 67.1, 63.50665, 56.23014, 74.20337, 74.88947
40.26, -5, -13.2, 66.9, 63.05257, 56.03474, 74.12434, 74.8507
40.27, -5, -13.2, 66.9, 63.05257, 56.03474, 74.12434, 74.8507
40.28, -5, -13.1, 66.9, 63.12825, 56.1129, 74.08483, 74.81194
40.29, -4.6, -13, 66.9, 62.97688, 56.38646, 73.92679, 74.77317
40.3, -4.6, -13, 66.9, 62.97688, 56.38646, 73.92679, 74.77317
40.31, -4.7, -13.2, 67.1, 63.16609, 56.15198, 74.04532, 75.19962
40.32, -4.2, -12.8, 67.1, 63.24177, 56.58187, 73.72923, 75.08331
40.33, -4.2, -12.8, 67.1, 63.24177, 56.58187, 73.72923, 75.08331
40.34, -4.4, -12.6, 67, 63.46882, 56.54279, 73.53167, 74.92824
40.35, -4.4, -12.6, 67, 63.46882, 56.54279, 73.53167, 74.92824
