time, COPx, COPy, Fz, TopLeft, TopRight, BottomLeft, BottomRight
36.4, -3.2, 27.9, 66.5, 86.51446, 78.07886, 48.77677, 53.15379
36.41, -3.2, 27.9, 66.5, 86.51446, 78.07886, 48.77677, 53.15379
36.42, -3.4, 28, 66.6, 86.62798, 78.23518, 48.89524, 53.07585
36.43, -3.2, 28, 66.6, 86.70367, 78.31334, 48.81626, 53.23172
36.44, -3.2, 28, 66.6, 86.70367, 78.31334, 48.81626, 53.23172
36.45, -3.3, 28.3, 66.7, 86.85503, 78.54782, 48.77677, 52.99791
36.46, -3.6, 28.6, 66.7, 87.19559, 78.66506, 48.6978, 52.72513
36.47, -3.6, 28.6, 66.7, 87.19559, 78.66506, 48.6978, 52.72513
36.48, -3.8, 29.1, 66.6, 87.42265, 78.7823, 48.46086, 52.37442
36.49, -3.8, 29.1, 66.6, 87.42265, 78.7823, 48.46086, 52.37442
36.5, -3.9, 29.4, 66.5, 87.49832, 78.70414, 48.18444, 52.06267
36.51, -3.7, 29.6, 66.6, 87.57401, 79.01678, 48.14495, 52.0237
36.52, -3.7, 29.6, 66.6, 87.57401, 79.01678, 48.14495, 52.0237
36.53, -4, 29.8, 66.5, 87.80105, 78.93862, 47.98699, 51.82886
36.54, -4, 29.8, 66.5, 87.80105, 78.93862, 47.98699, 51.82886
36.55, -4.4, 29.7, 66.5, 87.87673, 78.66506, 48.10546, 51.78989
36.56, -4.8, 29.8, 66.7, 88.29298, 78.86047, 48.34239, 51.75092
36.57, -4.8, 29.8, 66.7, 88.29298, 78.86047, 48.34239, 51.75092
36.58, -5, 30.4, 66.6, 88.63355, 78.89954, 47.9475, 51.4002
36.59, -5.1, 30.6, 66.6, 88.82275, 78.97771, 47.82904, 51.2833
36.6, -5.1, 30.6, 66.6, 88.82275, 78.97771, 47.82904, 51.2833
36.61, -5.2, 30.9, 66.8, 89.12548, 79.40759, 47.86853, 51.12743
36.62, -5.2, 30.9, 66.8, 89.12548, 79.40759, 47.86853, 51.12743
36.63, -5.6, 31.3, 66.6, 89.20116, 79.29035, 47.63159, 50.58187
36.64, -5.5, 31.4, 66.6, 89.46605, 79.32943, 47.43415, 50.77671
36.65, -5.5, 31.4, 66.6, 89.46605, 79.32943, 47.43415, 50.77671
36.66, -5.7, 31.7, 66.5, 89.46605, 79.29035, 47.31568, 50.42599
36.67, -6.4, 31.9, 66.4, 89.73093, 79.01678, 47.27619, 50.11425
36.68, -6.4, 31.9, 66.4, 89.73093, 79.01678, 47.27619, 50.11425
36.69, -6, 32, 66.5, 89.80662, 79.21219, 47.07875, 50.27012
36.7, -6, 32, 66.5, 89.80662, 79.21219, 47.07875, 50.27012
36.71, -6, 32.3, 66.5, 89.95798, 79.56391, 47.03926, 50.03631
36.72, -5.9, 32.3, 66.7, 90.2607, 79.72023, 47.07875, 50.27012
36.73, -5.9, 32.3, 66.7, 90.2607, 79.72023, 47.07875, 50.27012
36.74, -6.1, 32.7, 66.7, 90.5256, 79.87656, 46.84181, 49.95837
36.75, -6.1, 32.7, 66.7, 90.5256, 79.87656, 46.84181, 49.95837
36.76, -5.8, 32.6, 66.5, 90.2607, 79.52483, 46.56539, 50.07528
36.77, -6.2, 32.7, 66.6, 90.48775, 79.83748, 46.92079, 49.8025
36.78, -6.2, 32.7, 66.6, 90.48775, 79.83748, 46.92079, 49.8025
36.79, -5.9, 32.9, 66.6, 90.5256, 79.83748, 46.56539, 49.95837
36.8, -5.6, 32.6, 66.7, 90.29855, 79.83748, 46.72334, 50.23115
36.81, -5.6, 32.6, 66.7, 90.29855, 79.83748, 46.72334, 50.23115
36.82, -5.7, 32.8, 66.7, 90.48775, 80.03288, 46.68386, 50.07528
36.83, -5.7, 32.8, 66.7, 90.48775, 80.03288, 46.68386, 50.07528
36.84, -5.8, 32.5, 66.7, 90.18502, 79.91563, 46.99977, 49.99734
36.85, -5.2, 32.4, 66.7, 90.10934, 80.03288, 46.84181, 50.46496
36.86, -5.2, 32.4, 66.7, 90.10934, 80.03288, 46.84181, 50.46496
36.87, -5, 32.2, 66.8, 90.0715, 80.03288, 46.92079, 50.65981
36.88, -4.8, 31.9, 66.7, 89.57957, 79.87656, 46.96028, 50.73774
36.89, -4.8, 31.9, 66.7, 89.57957, 79.87656, 46.96028, 50.73774
36.9, -4.7, 31.9, 66.8, 89.76878, 79.9938, 47.03926, 50.93259
36.91, -4.7, 31.9, 66.8, 89.76878, 79.9938, 47.03926, 50.93259
36.92, -4.6, 32.2, 66.8, 89.8823, 80.07196, 46.76283, 50.77671
36.93, -4.6, 31.8, 66.7, 89.54173, 79.87656, 46.99977, 50.89362
36.94, -4.6, 31.8, 66.7, 89.54173, 79.87656, 46.99977, 50.89362
36.95, -4.8, 31.8, 66.6, 89.31468, 79.72023, 47.03926, 50.65981
36.96, -4.8, 31.8, 66.6, 89.31468, 79.72023, 47.03926, 50.65981
36.97, -4.7, 31.8, 66.3, 89.0498, 79.44667, 46.72334, 50.5429
36.98, -4.1, 31.6, 66.5, 88.89843, 79.72023, 46.80232, 50.89362
36.99, -4.1, 31.6, 66.5, 88.89843, 79.72023, 46.80232, 50.89362
37, -4.1, 31.6, 66.5, 88.89843, 79.72023, 46.80232, 50.89362
37.01, -4.2, 31, 66.5, 88.78491, 79.25127, 47.11824, 51.36124
37.02, -4.2, 31, 66.5, 88.78491, 79.25127, 47.11824, 51.36124
37.03, -4.2, 31, 66.5, 88.78491, 79.25127, 47.11824, 51.36124
37.04, -4.4, 31, 66.8, 89.0498, 79.68115, 47.47364, 51.36124
37.05, -4.4, 31, 66.8, 89.0498, 79.68115, 47.47364, 51.36124
37.06, -4.3, 30.9, 66.8, 88.8606, 79.64207, 47.55262, 51.43917
37.07, -4.3, 30.9, 66.8, 88.8606, 79.64207, 47.55262, 51.43917
37.08, -4.7, 31, 66.9, 89.16332, 79.72023, 47.75006, 51.32227
37.09, -4.7, 31, 66.9, 89.16332, 79.72023, 47.75006, 51.32227
37.1, -4.5, 31, 66.7, 88.97411, 79.64207, 47.51313, 51.2833
37.11, -4.5, 31, 66.7, 88.97411, 79.64207, 47.51313, 51.2833
37.12, -4.8, 31.3, 66.8, 89.42821, 79.60299, 47.31568, 51.16639
37.13, -4.8, 31.5, 66.7, 89.27685, 79.64207, 47.27619, 50.89362
37.14, -5.1, 31.7, 66.6, 89.42821, 79.48575, 47.07875, 50.69877
37.15, -5.1, 31.7, 66.6, 89.42821, 79.48575, 47.07875, 50.69877
37.16, -5.3, 31.6, 66.4, 89.12548, 79.29035, 47.19722, 50.42599
37.17, -5.3, 31.6, 66.4, 89.12548, 79.29035, 47.19722, 50.42599
37.18, -5, 31.5, 66.4, 89.20116, 79.21219, 47.03926, 50.77671
37.19, -5.3, 31.5, 66.4, 89.27685, 79.13403, 47.11824, 50.69877
37.2, -5.3, 31.5, 66.4, 89.27685, 79.13403, 47.11824, 50.69877
37.21, -5.6, 31.3, 66.6, 89.35252, 79.17311, 47.51313, 50.77671
37.22, -5.6, 31.3, 66.6, 89.35252, 79.17311, 47.51313, 50.77671
37.23, -5.1, 31.4, 66.7, 89.42821, 79.44667, 47.35517, 50.93259
37.24, -5.1, 31.4, 66.7, 89.42821, 79.44667, 47.35517, 50.93259
37.25, -5.5, 31.5, 66.6, 89.50389, 79.36851, 47.43415, 50.73774
37.26, -4.8, 31.5, 66.6, 89.39037, 79.56391, 47.11824, 50.97155
37.27, -4.8, 31.5, 66.6, 89.39037, 79.56391, 47.11824, 50.97155
37.28, -4.8, 31.4, 66.7, 89.42821, 79.44667, 47.11824, 51.08846
37.3, -4.9, 31.7, 66.5, 89.27685, 79.52483, 47.03926, 50.65981
37.31, -4.9, 31.7, 66.5, 89.27685, 79.52483, 47.03926, 50.65981
37.32, -5, 31.6, 66.6, 89.35252, 79.48575, 47.11824, 50.81568
37.33, -5, 31.5, 66.5, 89.20116, 79.36851, 47.19722, 50.77671
37.34, -5, 31.5, 66.5, 89.20116, 79.36851, 47.19722, 50.77671
37.35, -5.3, 31.4, 66.6, 89.39037, 79.21219, 47.2367, 50.85465
37.36, -5.1, 31.3, 66.6, 89.31468, 79.40759, 47.35517, 50.93259
37.37, -5.1, 31.3, 66.6, 89.31468, 79.40759, 47.35517, 50.93259
37.38, -5.2, 31.6, 66.6, 89.46605, 79.36851, 47.15773, 50.77671
37.39, -5.2, 31.6, 66.6, 89.46605, 79.36851, 47.15773, 50.77671
37.4, -5.4, 31.7, 66.7, 89.73093, 79.64207, 47.35517, 50.69877
37.41, -5.3, 31.5, 66.7, 89.61741, 79.52483, 47.39466, 50.89362
37.42, -5.3, 31.5, 66.7, 89.61741, 79.52483, 47.39466, 50.89362
37.43, -5.5, 31.5, 66.6, 89.39037, 79.48575, 47.51313, 50.58187
37.44, -5.6, 31, 66.6, 89.31468, 78.89954, 47.55262, 50.97155
37.45, -5.6, 31, 66.6, 89.31468, 78.89954, 47.55262, 50.97155
37.46, -5.6, 31, 66.7, 89.35252, 79.05586, 47.71057, 51.01052
37.47, -5.6, 31, 66.7, 89.35252, 79.05586, 47.71057, 51.01052
37.48, -5.9, 31, 66.7, 89.50389, 78.97771, 47.78955, 50.97155
37.49, -5.9, 30.9, 66.7, 89.39037, 78.97771, 47.86853, 50.97155
37.5, -5.9, 30.9, 66.7, 89.39037, 78.97771, 47.86853, 50.97155
37.51, -6.3, 31.3, 66.7, 89.80662, 79.01678, 47.71057, 50.69877
37.52, -6.3, 31.3, 66.7, 89.80662, 79.01678, 47.71057, 50.69877
37.53, -6, 31.2, 66.5, 89.46605, 78.70414, 47.43415, 50.73774
37.54, -6.4, 31, 66.5, 89.39037, 78.62598, 47.82904, 50.65981
37.55, -6.4, 31, 66.5, 89.39037, 78.62598, 47.82904, 50.65981
37.56, -6.3, 30.8, 66.5, 89.35252, 78.46966, 47.82904, 50.85465
37.57, -6.6, 30.4, 66.5, 89.08764, 78.1961, 48.18444, 50.89362
37.58, -6.6, 30.4, 66.5, 89.08764, 78.1961, 48.18444, 50.89362
37.59, -6.6, 30, 66.6, 88.97411, 78.23518, 48.61882, 51.20536
37.6, -6.6, 30, 66.6, 88.97411, 78.23518, 48.61882, 51.20536
37.61, -6.4, 29.6, 66.6, 88.82275, 77.96161, 48.65831, 51.51711
37.62, -6.2, 29.1, 66.6, 88.48219, 77.64897, 48.81626, 51.9068
37.63, -6.2, 29.1, 66.6, 88.48219, 77.64897, 48.81626, 51.9068
37.64, -6.1, 28.9, 66.7, 88.25514, 77.88345, 49.17166, 51.98473
37.65, -5.9, 28.6, 66.7, 88.10378, 77.64897, 49.21115, 52.29648
37.66, -5.9, 28.6, 66.7, 88.10378, 77.64897, 49.21115, 52.29648
37.67, -5.9, 28.3, 66.9, 87.99026, 77.88345, 49.64553, 52.37442
37.68, -5.9, 28.3, 66.9, 87.99026, 77.88345, 49.64553, 52.37442
37.69, -5.9, 28.4, 66.8, 87.95242, 77.96161, 49.56655, 52.25751
37.7, -6, 28.8, 66.8, 88.25514, 78.07886, 49.32962, 52.0237
37.71, -6, 28.8, 66.8, 88.25514, 78.07886, 49.32962, 52.0237
37.72, -6.1, 29.3, 66.6, 88.4065, 77.92253, 48.81626, 51.67299
37.73, -6.1, 29.3, 66.6, 88.4065, 77.92253, 48.81626, 51.67299
37.74, -5.4, 29.5, 66.5, 88.17946, 78.1961, 48.46086, 51.75092
37.75, -5.3, 29.7, 66.5, 88.29298, 78.39149, 48.34239, 51.63402
37.76, -5.3, 29.7, 66.5, 88.29298, 78.39149, 48.34239, 51.63402
37.77, -5, 30, 66.6, 88.4065, 78.62598, 48.06597, 51.67299
37.78, -4.9, 30, 66.7, 88.44434, 78.7823, 48.14495, 51.71196
37.79, -4.9, 30, 66.7, 88.44434, 78.7823, 48.14495, 51.71196
37.8, -5.1, 30, 66.6, 88.48219, 78.66506, 48.06597, 51.59505
37.81, -5.1, 30, 66.6, 88.48219, 78.66506, 48.06597, 51.59505
37.82, -4.9, 30.1, 66.7, 88.59571, 78.93862, 48.10546, 51.63402
37.83, -4.1, 30, 66.8, 88.48219, 79.17311, 47.90801, 52.10164
37.84, -4.1, 30, 66.8, 88.48219, 79.17311, 47.90801, 52.10164
37.85, -4.4, 30, 66.7, 88.33082, 79.09495, 48.02648, 51.82886
37.86, -4.4, 30, 66.7, 88.33082, 79.09495, 48.02648, 51.82886
37.87, -4.3, 29.8, 66.7, 88.14162, 79.01678, 48.14495, 51.94576
37.88, -3.6, 29.6, 66.6, 87.87673, 78.89954, 47.90801, 52.37442
37.89, -3.6, 29.6, 66.6, 87.87673, 78.89954, 47.90801, 52.37442
37.9, -3.8, 29.3, 66.6, 87.57401, 78.86047, 48.30291, 52.25751
37.91, -3.5, 29, 66.7, 87.34696, 79.05586, 48.57933, 52.45235
37.92, -3.5, 29, 66.7, 87.34696, 79.05586, 48.57933, 52.45235
37.93, -3.7, 29.5, 66.7, 87.49832, 79.17311, 48.34239, 52.10164
37.94, -3.7, 29.5, 66.7, 87.49832, 79.17311, 48.34239, 52.10164
37.95, -4, 29.5, 66.8, 87.76321, 79.21219, 48.50035, 52.10164
37.96, -4.1, 29.4, 66.7, 87.76321, 78.97771, 48.46086, 52.17957
37.97, -4.1, 29.4, 66.7, 87.76321, 78.97771, 48.46086, 52.17957
37.98, -4.4, 29.6, 66.7, 88.0281, 78.97771, 48.42137, 51.94576
37.99, -4.4, 29.6, 66.7, 88.0281, 78.97771, 48.42137, 51.94576
38, -4.1, 29.6, 66.5, 87.64969, 78.89954, 48.18444, 51.86783
38.01, -4.2, 29.6, 66.5, 87.57401, 78.93862, 48.34239, 51.78989
38.02, -4.2, 29.6, 66.5, 87.57401, 78.93862, 48.34239, 51.78989
38.03, -4.1, 29.8, 66.5, 87.83889, 78.86047, 47.98699, 51.9068
38.04, -4.2, 29.8, 66.6, 88.0281, 78.93862, 48.10546, 51.98473
38.05, -4.2, 29.8, 66.6, 88.0281, 78.93862, 48.10546, 51.98473
38.06, -4, 30.1, 66.7, 88.10378, 79.29035, 47.9475, 51.78989
38.07, -4, 30.1, 66.7, 88.10378, 79.29035, 47.9475, 51.78989
38.08, -3.9, 30.2, 66.7, 88.2173, 79.29035, 47.78955, 51.86783
38.09, -3.9, 29.9, 66.5, 87.83889, 79.01678, 47.86853, 51.82886
38.1, -3.9, 29.9, 66.5, 87.83889, 79.01678, 47.86853, 51.82886
38.11, -3.9, 30.4, 66.6, 88.2173, 79.44667, 47.71057, 51.63402
38.12, -3.9, 30.4, 66.6, 88.2173, 79.44667, 47.71057, 51.63402
38.13, -3.8, 30.3, 66.4, 87.83889, 79.17311, 47.63159, 51.55608
38.14, -3.4, 30.5, 66.6, 87.99026, 79.60299, 47.47364, 51.63402
38.15, -3.4, 30.5, 66.6, 87.99026, 79.60299, 47.47364, 51.63402
38.16, -3.4, 30.6, 66.7, 88.2173, 79.87656, 47.55262, 51.63402
38.17, -3.6, 30.6, 66.5, 88.17946, 79.44667, 47.31568, 51.59505
38.18, -3.6, 30.6, 66.5, 88.17946, 79.44667, 47.31568, 51.59505
38.19, -3.9, 31, 66.6, 88.52003, 79.79839, 47.39466, 51.20536
38.2, -3.9, 31, 66.6, 88.52003, 79.79839, 47.39466, 51.20536
38.21, -3.4, 30.9, 66.4, 88.06594, 79.68115, 47.15773, 51.32227
38.22, -3.9, 30.9, 66.5, 88.44434, 79.29035, 47.15773, 51.4002
38.23, -3.9, 30.9, 66.5, 88.44434, 79.29035, 47.15773, 51.4002
38.24, -3.7, 30.8, 66.5, 88.25514, 79.60299, 47.31568, 51.36124
38.25, -4, 30.8, 66.7, 88.59571, 79.60299, 47.47364, 51.43917
38.26, -4, 30.8, 66.7, 88.59571, 79.60299, 47.47364, 51.43917
38.27, -4.4, 30.9, 66.8, 88.93627, 79.64207, 47.5921, 51.4002
38.28, -4.4, 30.9, 66.8, 88.93627, 79.64207, 47.5921, 51.4002
38.29, -4.2, 31.3, 66.7, 88.97411, 79.83748, 47.2367, 51.16639
38.3, -4.2, 31.3, 66.8, 89.16332, 79.91563, 47.2367, 51.24433
38.31, -4.2, 31.3, 66.8, 89.16332, 79.91563, 47.2367, 51.24433
38.32, -4.7, 31.3, 66.9, 89.46605, 79.79839, 47.51313, 51.24433
38.33, -4.4, 31.5, 66.6, 89.16332, 79.75932, 47.07875, 51.04949
38.34, -4.4, 31.5, 66.6, 89.16332, 79.75932, 47.07875, 51.04949
38.35, -4, 31.3, 66.7, 88.97411, 79.83748, 47.11824, 51.2833
38.36, -4, 31.3, 66.7, 88.97411, 79.83748, 47.11824, 51.2833
38.37, -4, 31.3, 66.7, 88.97411, 79.83748, 47.11824, 51.2833
38.38, -3.8, 31.5, 66.5, 88.78491, 79.79839, 46.84181, 51.12743
38.39, -3.8, 31.5, 66.5, 88.78491, 79.79839, 46.84181, 51.12743
38.4, -3.4, 31.2, 66.7, 88.70923, 80.03288, 47.07875, 51.47814
38.41, -3.4, 31.2, 66.7, 88.70923, 80.03288, 47.07875, 51.47814
38.42, -3.8, 31.5, 66.5, 88.82275, 79.75932, 46.80232, 51.16639
38.43, -3.8, 31.5, 66.5, 88.82275, 79.75932, 46.80232, 51.16639
38.44, -4, 31.4, 66.5, 88.70923, 79.68115, 46.92079, 51.01052
38.45, -4, 31.4, 66.5, 88.70923, 79.68115, 46.92079, 51.01052
38.46, -4.1, 31.8, 66.6, 89.20116, 80.07196, 46.84181, 50.89362
38.47, -4.1, 31.8, 66.6, 89.20116, 80.07196, 46.84181, 50.89362
38.48, -3.6, 32.2, 66.7, 89.50389, 80.3846, 46.36795, 51.01052
38.49, -3.6, 32.2, 66.7, 89.50389, 80.3846, 46.36795, 51.01052
38.5, -3.5, 32.5, 66.6, 89.46605, 80.54092, 46.20999, 50.81568
38.51, -2.9, 32.5, 66.6, 89.239, 80.61909, 45.93357, 50.89362
38.52, -2.9, 32.5, 66.6, 89.239, 80.61909, 45.93357, 50.89362
38.53, -3.5, 32.6, 66.5, 89.27685, 80.58, 46.20999, 50.58187
38.54, -3.5, 32.6, 66.5, 89.27685, 80.58, 46.20999, 50.58187
38.56, -3.1, 32.2, 66.5, 88.97411, 80.46276, 46.28897, 50.89362
38.57, -3, 32, 66.6, 88.93627, 80.3846, 46.36795, 51.16639
38.58, -2.9, 32, 66.7, 88.8606, 80.69724, 46.5259, 51.08846
38.59, -2.9, 32, 66.7, 88.8606, 80.69724, 46.5259, 51.08846
38.6, -2.5, 31.5, 66.7, 88.59571, 80.3846, 46.56539, 51.67299
38.61, -2.5, 31.5, 66.7, 88.59571, 80.3846, 46.56539, 51.67299
38.62, -2.4, 31.3, 66.9, 88.55787, 80.77541, 46.96028, 51.75092
38.63, -2.4, 31.3, 66.9, 88.55787, 80.77541, 46.96028, 51.75092
38.64, -2.1, 30.8, 66.9, 88.17946, 80.54092, 47.07875, 52.10164
38.65, -1.8, 30.6, 66.8, 87.91457, 80.54092, 47.15773, 52.21854
38.66, -1.8, 30.6, 66.8, 87.91457, 80.54092, 47.15773, 52.21854
38.67, -1.3, 30.7, 66.7, 87.64969, 80.50185, 46.84181, 52.33545
38.68, -1.5, 30.2, 66.7, 87.49832, 80.26736, 47.15773, 52.53029
38.69, -1.5, 30.2, 66.7, 87.49832, 80.26736, 47.15773, 52.53029
38.7, -1.4, 30.1, 66.7, 87.30912, 80.1892, 47.27619, 52.56926
38.71, -1.4, 30.1, 66.7, 87.30912, 80.1892, 47.27619, 52.56926
38.72, -1.4, 30.1, 66.5, 87.15775, 79.95472, 47.07875, 52.45235
38.73, -1.3, 29.8, 66.6, 87.08208, 79.95472, 47.2367, 52.72513
38.74, -1.3, 29.8, 66.6, 87.08208, 79.95472, 47.2367, 52.72513
38.75, -1.2, 29.8, 66.7, 86.93071, 80.07196, 47.39466, 52.68616
38.76, -1.2, 29.8, 66.7, 86.93071, 80.07196, 47.39466, 52.68616
38.77, -1, 29.6, 66.4, 86.66582, 79.68115, 47.11824, 52.80307
38.78, -1.1, 29.6, 66.6, 86.77935, 79.95472, 47.39466, 52.80307
38.79, -1.1, 29.6, 66.6, 86.77935, 79.95472, 47.39466, 52.80307
38.8, -1.4, 29.8, 66.5, 86.85503, 79.75932, 47.27619, 52.56926
38.81, -1, 29.8, 66.6, 86.89287, 79.9938, 47.15773, 52.72513
38.82, -1, 29.8, 66.6, 86.89287, 79.9938, 47.15773, 52.72513
38.83, -1, 29.9, 66.6, 87.04424, 79.91563, 46.99977, 52.80307
38.84, -1, 29.9, 66.6, 87.04424, 79.91563, 46.99977, 52.80307
38.85, -1.1, 29.7, 66.6, 86.81719, 79.9938, 47.39466, 52.7641
38.86, -0.6, 29.8, 66.6, 86.74151, 80.1892, 47.11824, 52.88101
38.87, -0.6, 29.8, 66.6, 86.74151, 80.1892, 47.11824, 52.88101
38.88, -0.8, 29.7, 66.7, 86.77935, 80.22828, 47.35517, 52.88101
38.89, -0.5, 29.3, 66.9, 86.81719, 80.22828, 47.47364, 53.3876
38.9, -0.5, 29.3, 66.9, 86.81719, 80.22828, 47.47364, 53.3876
38.91, -0.6, 29.3, 66.8, 86.66582, 80.1892, 47.5921, 53.30966
38.92, -0.6, 29.3, 66.8, 86.66582, 80.1892, 47.5921, 53.30966
38.93, 0, 29.5, 66.7, 86.5523, 80.3846, 47.15773, 53.34863
38.94, 0.2, 29.3, 66.6, 86.09821, 80.22828, 47.11824, 53.30966
38.95, 0.2, 29.3, 66.6, 86.09821, 80.22828, 47.11824, 53.30966
38.96, 0.2, 29.5, 66.5, 86.06037, 80.26736, 47.03926, 53.11482
38.97, 0.2, 29.5, 66.5, 86.06037, 80.26736, 47.03926, 53.11482
38.98, 0.4, 29, 66.4, 85.56844, 80.03288, 47.27619, 53.3876
38.99, 0.4, 28.4, 66.5, 85.37923, 79.79839, 47.67108, 53.77728
39, 0.4, 28.4, 66.5, 85.37923, 79.79839, 47.67108, 53.77728
39.01, 0.5, 28.4, 66.6, 85.37923, 79.83748, 47.67108, 53.85522
39.02, 0.7, 28.3, 66.7, 85.41708, 79.9938, 47.67108, 54.01109
39.03, 0.7, 28.3, 66.7, 85.41708, 79.9938, 47.67108, 54.01109
39.04, 0.4, 28.3, 66.8, 85.64413, 80.07196, 47.90801, 54.01109
39.05, 0.4, 28.3, 66.8, 85.64413, 80.07196, 47.90801, 54.01109
39.06, 0.4, 29.2, 66.8, 86.28741, 80.50185, 47.35517, 53.66038
39.07, 0.7, 29.4, 66.8, 86.32526, 80.61909, 47.03926, 53.69935
39.08, 0.7, 29.4, 66.8, 86.32526, 80.61909, 47.03926, 53.69935
39.09, 0.6, 30.1, 66.8, 86.66582, 80.97081, 46.68386, 53.19276
39.1, 0.6, 30.1, 66.8, 86.66582, 80.97081, 46.68386, 53.19276
39.11, 0.7, 30.6, 66.5, 86.66582, 80.93173, 46.1705, 52.84204
39.12, 0.5, 30.8, 66.4, 86.62798, 81.00989, 46.13101, 52.45235
39.13, 0.5, 30.8, 66.4, 86.62798, 81.00989, 46.13101, 52.45235
39.14, 0.8, 31.4, 66.2, 86.85503, 80.97081, 45.38072, 52.25751
39.15, 0.9, 31.2, 66.5, 86.89287, 81.20529, 45.65714, 52.53029
39.16, 0.9, 31.2, 66.5, 86.89287, 81.20529, 45.65714, 52.53029
39.17, 0.8, 31.5, 66.6, 87.23344, 81.51794, 45.65714, 52.41339
39.18, 0.8, 31.5, 66.6, 87.23344, 81.51794, 45.65714, 52.41339
39.19, 0.9, 31.8, 66.6, 87.42265, 81.63518, 45.34123, 52.33545
39.2, 1.1, 32, 66.7, 87.64969, 82.02598, 45.26225, 52.33545
39.21, 1.1, 32, 66.7, 87.64969, 82.02598, 45.26225, 52.33545
39.22, 1.4, 32.8, 66.8, 87.95242, 82.76851, 44.98583, 51.9068
39.23, 1.4, 32.8, 66.8, 87.95242, 82.76851, 44.98583, 51.9068
39.24, 2.3, 32.9, 66.8, 87.76321, 83.12023, 44.63043, 52.14061
39.25, 2.6, 33.7, 66.8, 88.0281, 83.90184, 44.27503, 51.67299
39.26, 2.6, 33.7, 66.8, 88.0281, 83.90184, 44.27503, 51.67299
39.27, 3, 34.3, 66.8, 88.2173, 84.29265, 43.76167, 51.51711
39.28, 3.4, 34.8, 66.7, 88.17946, 84.64437, 43.36678, 51.20536
39.29, 3.4, 34.8, 66.7, 88.17946, 84.64437, 43.36678, 51.20536
39.3, 3.7, 35, 66.6, 88.10378, 84.80069, 43.12985, 51.01052
39.31, 3.7, 35, 66.6, 88.10378, 84.80069, 43.12985, 51.01052
39.32, 3.3, 35, 66.6, 88.2173, 84.56621, 43.12985, 50.97155
39.33, 3.9, 35.5, 66.5, 88.06594, 84.87885, 42.69547, 50.69877
39.34, 3.9, 35.5, 66.5, 88.06594, 84.87885, 42.69547, 50.69877
39.35, 3.4, 35.7, 66.4, 88.29298, 84.64437, 42.53752, 50.46496
39.36, 3.2, 35.8, 66.2, 88.2173, 84.52713, 42.49803, 50.23115
39.37, 3.2, 35.8, 66.2, 88.2173, 84.52713, 42.49803, 50.23115
39.38, 3.1, 35.6, 66.3, 88.06594, 84.48805, 42.73496, 50.19218
39.39, 3.1, 35.6, 66.3, 88.06594, 84.48805, 42.73496, 50.19218
39.4, 2.9, 35.6, 66.4, 88.36866, 84.56621, 42.9324, 50.34806
39.41, 2.5, 35.4, 66.6, 88.52003, 84.60529, 43.24832, 50.34806
39.42, 2.5, 35.4, 66.6, 88.52003, 84.60529, 43.24832, 50.34806
39.43, 2.1, 35.8, 66.8, 89.16332, 84.83978, 43.24832, 50.23115
39.44, 2.1, 35.8, 66.8, 89.16332, 84.83978, 43.24832, 50.23115
39.45, 2.2, 35.9, 66.7, 89.20116, 84.87885, 43.09036, 50.23115
39.46, 1.9, 36, 66.7, 89.39037, 84.68346, 42.97189, 50.07528
39.47, 1.9, 36, 66.7, 89.39037, 84.68346, 42.97189, 50.07528
39.48, 1.6, 36.2, 66.7, 89.73093, 84.68346, 42.89291, 50.03631
39.49, 1.4, 36.6, 66.6, 89.84446, 84.72253, 42.77445, 49.64663
39.5, 1.4, 36.6, 66.6, 89.84446, 84.72253, 42.77445, 49.64663
39.51, 1.8, 36.9, 66.7, 90.03366, 85.07426, 42.45854, 49.64663
39.52, 1.8, 36.9, 66.7, 90.03366, 85.07426, 42.45854, 49.64663
39.53, 1, 37.4, 66.7, 90.44991, 85.1915, 42.49803, 49.0621
39.54, 0.9, 37.7, 66.6, 90.44991, 85.1915, 42.34007, 48.75035
39.55, 0.9, 37.7, 66.6, 90.44991, 85.1915, 42.34007, 48.75035
39.56, 1.1, 38.2, 66.4, 90.5256, 85.34782, 41.90569, 48.4386
39.57, 0.8, 37.9, 66.3, 90.37423, 84.91794, 41.98467, 48.51654
39.58, 0.8, 37.9, 66.3, 90.37423, 84.91794, 41.98467, 48.51654
39.59, 0.7, 37.9, 66.6, 90.7148, 85.26966, 42.26109, 48.59447
39.6, 0.7, 37.9, 66.6, 90.7148, 85.26966, 42.26109, 48.59447
39.61, 0.8, 38, 66.6, 90.75263, 85.30874, 42.10314, 48.59447
39.62, 0.3, 38.2, 66.8, 91.24457, 85.54322, 42.34007, 48.51654
39.63, 0.3, 38.2, 66.8, 91.24457, 85.54322, 42.34007, 48.51654
39.64, 0.4, 38.5, 66.8, 91.47161, 85.7777, 42.18212, 48.39963
39.65, 0.4, 38.5, 66.8, 91.47161, 85.7777, 42.18212, 48.39963
39.66, 0.1, 38.6, 66.8, 91.58514, 85.62138, 42.10314, 48.28273
39.67, 0.5, 38.5, 66.7, 91.32024, 85.73862, 42.06365, 48.28273
39.68, 0.5, 38.5, 66.7, 91.32024, 85.73862, 42.06365, 48.28273
39.69, 0.1, 38.8, 66.6, 91.47161, 85.54322, 41.90569, 47.97098
